prenom , date , fete_principale , rare

// Liste des fête du jour ne correpondant pas à des prénoms

"Maggy" ;			16/11 ; 0 ; 1
"Magloire" ;		24/10 ; 0 ; 1
"Maguelone" ;		xx/xx ; 0 ; 1
"Mahault" ;			xx/xx ; 0 ; 1
"Mahaut" ;			xx/xx ; 0 ; 1
"Maïté" ;			15/08 ; 0 ; 1 ; ou 07/06 ?
"Malo" ;			15/11 ; 0 ; 1
"Manuel" ;			25/12 ; 0 ; 0
"Marc" ;			25/04 ; 1 ; 0
"Marceau" ;			16/01 ; 0 ; 0
"Marcel" ;			16/01 ; 1 ; 0
"Marcelin" ;		xx/xx ; 0 ; 1
"Marceline" ;		17/07 ; 0 ; 1
"Marcelline" ;		17/07 ; 0 ; 1
"Marcelle" ;		31/01 ; 1 ; 0
"Marcellin" ;		06/04 ; 1 ; 0
"Marcien" ;			02/11 ; 0 ; 1
"Margaux" ;			16/11 ; 0 ; 1
"Marge" ;			16/11 ; 0 ; 1
"Margot" ;			16/11 ; 0 ; 0
"Marguerite" ;		16/11 ; 1 ; 0 ; Et aussi le 20/07
"Marthe" ;			29/07 ; 1 ; 0
"Matéo" ;			21/09 ; 0 ; 0
"Manoel" ;			xx/xx ; 0 ; 1 ; 25/12 ?
"Manon" ;			15/08 ; 0 ; 0
"Maria" ;			15/08 ; 0 ; 0
"Mariam" ;			15/08 ; 0 ; 0
"Marianne" ;		xx/xx ; 0 ; 1
"Marie" ;			15/08 ; 0 ; 0
"Marie-Eve" ;		xx/xx ; 0 ; 1 ; 15/08 ?
"Marie-Dominique" ;	15/08 ; 0 ; 1
"Marie-France" ;	09/03 ; 0 ; 0
"Marie-Françoise" ;	06/10 ; 0 ; 0
"Marie-Hermine" ;	09/07 ; 0 ; 1
"Marie-Jeanne" ;	01/02 ; 0 ; 0 ; 01/02 ??
"Marie-Josée" ;		15/08 ; 0 ; 1
"Marie-Laure" ;		15/08 ; 0 ; 0
"Marie-Line" ;		15/08 ; 0 ; 0
"Marie-Pierre" ;	15/08 ; 0 ; 0
"Marie-Rose" ;		06/10 ; 0 ; 0
"Marie-Thérèse" ;	07/06 ; 0 ; 0
"Marielle" ;		15/08 ; 0 ; 1
"Marien" ;			xx/xx ; 0 ; 1 ; 30/04 ?
"Mariette" ;		06/07 ; 1 ; 0
"Marika" ;			xx/xx ; 0 ; 1
"Marilyne" ;		xx/xx ; 0 ; 0
"Marin" ;			03/03 ; 0 ; 0
"Marissa" ;			xx/xx ; 0 ; 1
"Mary" ;			15/08 ; 0 ; 1
"Marjolaine" ;		15/08 ; 0 ; 0
"Marjorie" ;		20/07 ; 0 ; 0
"Marlène" ;			22/07 ; 0 ; 0 ; Et aussi le 15/08
"Marina" ;			20/07 ; 1 ; 0
"Marine" ;			20/07 ; 0 ; 0
"Marinette" ;		20/07 ; 0 ; 1
"Mario" ;			19/01 ; 0 ; 0
"Marion" ;			15/08 ; 0 ; 0
"Marius" ;			19/01 ; 1 ; 0
"Martial" ;			30/06 ; 1 ; 0
"Martin" ;			11/11 ; 0 ; 0
"Martine" ;			30/01 ; 1 ; 0
"Martinien" ;		02/07 ; 1 ; 0
"Maryan" ;			xx/xx ; 0 ; 1
"Maryline" ;		15/08 ; 0 ; 0
"Maryse" ;			15/08 ; 0 ; 1
"Maryvonne" ;		15/08 ; 0 ; 0
"Materne" ;			14/09 ; 0 ; 1
"Mathilde" ;		14/03 ; 1 ; 0
"Mathurin" ;		xx/xx ; 0 ; 0 ; 01/11 ou 14/03 ?
"Matthias" ;		14/05 ; 1 ; 0
"Matthieu" ;		21/09 ; 1 ; 0
"Mathis" ;			21/09 ; 0 ; 0
"Maud" ;			14/03 ; 0 ; 0
"Maude" ;			14/03 ; 0 ; 0
"Maurice" ;			22/09 ; 1 ; 0
"Mauricet" ;		xx/xx ; 0 ; 1
"Mauricette" ;		22/09 ; 0 ; 0
"Max" ;				xx/xx ; 0 ; 0 ; 14/04 ou 12/03 ?
"Maxence" ;			26/06 ; 0 ; 0
"Maxime" ;			14/04 ; 1 ; 0
"Maximilien" ;		12/03 ; 0 ; 0
"Maximin" ;			29/05 ; 0 ; 0
"Mayeul" ;			11/05 ; 0 ; 0
"Maylis" ;			15/08 ; 0 ; 0
"Médard" ;			08/06 ; 1 ; 0
"Médéric" ;			29/08 ; 0 ; 1
"Megan" ;			16/11 ; 0 ; 0
"Mégane" ;			16/11 ; 0 ; 0
"Mélaine" ;			06/01 ; 1 ; 0
"Mélanie" ;			26/01 ; 0 ; 0
"Mélina" ;			xx/xx ; 0 ; 0
"Mélinda" ;			26/01 ; 0 ; 0
"Méline" ;			xx/xx ; 0 ; 0
"Mélinée" ;			26/01 ; 0 ; 1
"Mélissa" ;			12/02 ; 0 ; 0
"Mélissandre" ;		xx/xx ; 0 ; 1
"Mélisande" ;		xx/xx ; 0 ; 1
"Mélodie" ;			xx/xx ; 0 ; 0
"Melvin" ;			xx/xx ; 0 ; 0 ; 15/11 ?
"Melyna" ;			xx/xx ; 0 ; 0
"Meredith" ;		xx/xx ; 0 ; 1
"Meriadec" ;		07/06 ; 0 ; 1
"Meriem" ;			15/08 ; 0 ; 1
"Meryem" ;			15/08 ; 0 ; 1
"Meryl" ;			15/08 ; 0 ; 1
"Michaël" ;			29/09 ; 0 ; 0
"Michel" ;			29/09 ; 1 ; 0
"Michèle" ;			29/09 ; 0 ; 1
"Micheline" ;		19/06 ; 0 ; 0
"Michelle" ;		29/09 ; 0 ; 0
"Mickaël" ;			29/09 ; 0 ; 0
"Miguel" ;			29/09 ; 0 ; 1
"Mikael" ;			29/09 ; 0 ; 1
"Mike" ;			29/09 ; 0 ; 1
"Mildred" ;			13/07 ; 0 ; 1
"Milène" ;			xx/xx ; 0 ; 1
"Milo" ;			xx/xx ; 0 ; 0 ; 22/05 ?
"Miloud" ;			xx/xx ; 0 ; 1 ; 22/05 ?
"Mireille" ;		15/08 ; 0 ; 0
"Miriam" ;			xx/xx ; 0 ; 1 ; 15/08 ?
"Modeste" ;			24/02 ; 1 ; 0
"Moïse" ;			04/09 ; 0 ; 1
"Moïsette" ;		xx/xx ; 0 ; 1
"Monica" ;			27/08 ; 0 ; 1
"Monique" ;			27/08 ; 1 ; 0
"Morgan" ;			08/10 ; 0 ; 1
"Morgane" ;			08/10 ; 0 ; 0
"Moshe" ;			04/09 ; 0 ; 1
"Muguette" ;		xx/xx ; 0 ; 1
"Mylène" ;			xx/xx ; 0 ; 0 ; 15/08 ?
"Muriel" ;			15/08 ; 0 ; 1
"Murielle" ;		15/08 ; 0 ; 0
"Myriam" ;			15/08 ; 0 ; 0
"Nadège" ;			18/09 ; 1 ; 0
"Nadette" ;			xx/xx ; 0 ; 1 ; 18/02 ?
"Nadia" ;			18/09 ; 0 ; 0
"Nadine" ;			18/09 ; 0 ; 0
"Naël" ;			xx/xx ; 0 ; 0
"Nahum" ;			xx/xx ; 0 ; 1 ; 01/12 ?
"Nancy" ;			26/07 ; 0 ; 1
"Naomi" ;			21/08 ; 0 ; 1
"Narcisse" ;		29/10 ; 1 ; 0
"Natacha" ;			26/08 ; 1 ; 0
"Natalya" ;			xx/xx ; 0 ; 1
"Nathalie" ;		27/07 ; 1 ; 0
"Nathan" ;			24/08 ; 0 ; 0
"Nathanaël" ;		24/08 ; 0 ; 0
"Nathanaëlle" ;		24/08 ; 0 ; 1
"Neil" ;			xx/xx ; 0 ; 1
"Nello" ;			xx/xx ; 0 ; 1 ; 25/12 ?
"Nelly" ;			18/08 ; 0 ; 0
"Nelson" ;			03/02 ; 0 ; 0
"Nestor" ;			26/02 ; 1 ; 0
"Nicolas" ;			06/12 ; 1 ; 0
"Nicole" ;			06/03 ; 0 ; 0
"Nicoletta" ;		xx/xx ; 0 ; 1 ; 06/03 ?
"Nicolette" ;		xx/xx ; 0 ; 1
"Nikita" ;			xx/xx ; 0 ; 1 ; 31/01 ?
"Nina" ;			14/01 ; 1 ; 0
"Ninon" ;			15/12 ; 1 ; 0 ; ou 06/12 ?
"Noah" ;			10/11 ; 0 ; 1
"Noé" ;				10/11 ; 0 ; 0
"Noël" ;			25/12 ; 0 ; 0
"Noéline" ;			25/12 ; 0 ; 0
"Noëlle" ;			25/12 ; 0 ; 0
"Noémie" ;			21/08 ; 0 ; 0
"Nolwenn" ;			06/07 ; 0 ; 0
"Nora" ;			25/06 ; 0 ; 0
"Norbert" ;			06/06 ; 1 ; 0
"Océan" ;			xx/xx ; 0 ; 1
"Océane" ;			18/09 ; 0 ; 0 ; Ou le 09/11 ou 26/07 ?
"Octave" ;			20/11 ; 0 ; 0
"Octavie" ;			20/11 ; 0 ; 0
"Octavien" ;		06/08 ; 0 ; 1
"Odette" ;			20/04 ; 1 ; 0
"Odile" ;			14/12 ; 1 ; 0
"Odilon" ;			04/01 ; 1 ; 0
"Oger" ;			xx/xx ; 0 ; 1
"Olga" ;			11/07 ; 0 ; 1
"Olive" ;			05/03 ; 1 ; 0
"Olivier" ;			12/07 ; 1 ; 0
"Olivia" ;			05/03 ; 0 ; 0
"Olympe" ;			xx/xx ; 0 ; 0 ; 17/07 ?
"Ombeline" ;		21/08 ; 0 ; 1
"Omer" ;			09/09 ; 0 ; 0
"Ophélie" ;			xx/xx ; 0 ; 0 ; 03/05 ?
"Oriane" ;			04/10 ; 0 ; 0
"Orianne" ;			04/10 ; 0 ; 1
"Orlane" ;			xx/xx ; 0 ; 0 ; 13/05 ?
"Oscar" ;			03/02 ; 0 ; 0
"Oswald" ;			05/08 ; 0 ; 1
"Othon" ;			xx/xx ; 0 ; 1
"Otmar" ;			16/11 ; 0 ; 1
"Owen" ;			xx/xx ; 0 ; 0
"Ozanne" ;			xx/xx ; 0 ; 1
"Pablo" ;			29/06 ; 0 ; 1
"Paco" ;			04/10 ; 0 ; 0 ; ou le 24/01 ?
"Pacôme" ;			09/05 ; 1 ; 0
"Pamela" ;			16/02 ; 0 ; 0
"Pamphile" ;		16/02 ; 0 ; 1
"Paola" ;			26/01 ; 0 ; 0
"Paquita" ;			xx/xx ; 0 ; 1 ; 12/12 ?
"Parfait" ;			18/04 ; 1 ; 0
"Pascal" ;			17/05 ; 1 ; 0
"Pascale" ;			17/05 ; 0 ; 0
"Pascaline" ;		17/05 ; 0 ; 0
"Paterne" ;			15/04 ; 1 ; 0
"Patrice" ;			17/03 ; 1 ; 0
"Patricia" ;		17/03 ; 0 ; 0
"Patrick" ;			17/03 ; 0 ; 0
"Paul" ;			29/06 ; 0 ; 0
"Paula" ;			26/01 ; 1 ; 0
"Paule" ;			26/01 ; 0 ; 0
"Paulette" ;		26/01 ; 0 ; 0
"Paulin" ;			11/01 ; 1 ; 0
"Pauline" ;			26/01 ; 0 ; 0
"Peggy" ;			08/01 ; 0 ; 0
"Pélagie" ;			08/10 ; 1 ; 0
"Pénélope" ;		xx/xx ; 0 ; 0 ; 18/08 ?
"Perceval" ;		xx/xx ; 0 ; 1
"Perlette" ;		xx/xx ; 0 ; 1
"Pernelle" ;		31/05 ; 0 ; 1
"Péroline" ;		xx/xx ; 0 ; 1 ; 31/05 ?
"Perpétue" ;		07/03 ; 0 ; 1
"Perrette" ;		29/06 ; 0 ; 1
"Perrine" ;			31/05 ; 0 ; 1
"Peter" ;			29/06 ; 0 ; 0
"Petra" ;			29/06 ; 0 ; 1
"Pétronille" ;		31/05 ; 0 ; 1
"Philémon" ;		xx/xx ; 0 ; 1
"Philibert" ;		20/08 ; 0 ; 0
"Philiberte" ;		20/08 ; 0 ; 1
"Philippe" ;		03/05 ; 1 ; 0
"Philippine" ;		18/11 ; 0 ; 0
"Philomène" ;		10/08 ; 0 ; 0
"Pierre" ;			29/06 ; 1 ; 0
"Pierre-Damien" ;	21/02 ; 1 ; 0
"Pierre-Julien" ;	02/08 ; 0 ; 1
"Pierrette" ;		29/06 ; 0 ; 0
"Pierrick" ;		29/06 ; 0 ; 0
"Pierrot" ;			29/06 ; 0 ; 1
"Pietro" ;			29/06 ; 0 ; 1
"Pol" ;				12/03 ; 0 ; 1
"Pollyanna" ;		xx/xx ; 0 ; 1
"Polycarpe" ;		23/02 ; 0 ; 1
"Primaël" ;			15/05 ; 0 ; 1
"Prisca" ;			18/01 ; 1 ; 0
"Priscillia" ;		xx/xx ; 0 ; 0 ; 16/01 ou 13/07 ?
"Priscille" ;		16/01 ; 0 ; 0
"Primerose" ;		xx/xx ; 0 ; 1
"Prosper" ;			25/06 ; 1 ; 0
"Prudence" ;		06/05 ; 1 ; 0
"Prune" ;			05/10 ; 0 ; 1
"Pulchérie" ;		xx/xx ; 0 ; 1
"Quentin" ;			31/10 ; 1 ; 0
"Quitterie" ;		22/05 ; 0 ; 1
"Rachel" ;			15/01 ; 0 ; 0
"Radegonde" ;		13/08 ; 0 ; 1
"Rainier" ;			17/06 ; 0 ; 1
"Raïssa" ;			05/09 ; 1 ; 0
"Ralph" ;			07/07 ; 0 ; 0
"Raoul" ;			07/07 ; 1 ; 0
"Raphaël" ;			29/09 ; 0 ; 0
"Raphaëlle" ;		29/09 ; 0 ; 0
"Raymond" ;			07/01 ; 1 ; 0
"Raymonde" ;		07/01 ; 0 ; 0
"Rébecca" ;			23/03 ; 0 ; 0
"Réginald" ;		17/09 ; 0 ; 1
"Régine" ;			07/09 ; 0 ; 0
"Régis" ;			16/06 ; 0 ; 0
"Reine" ;			07/09 ; 1 ; 0
"Réjane" ;			07/09 ; 0 ; 1
"Rémi" ;			15/01 ; 1 ; 0
"Renald" ;			17/09 ; 0 ; 1
"Renaud" ;			17/09 ; 1 ; 0
"René" ;			19/10 ; 1 ; 0
"Renée" ;			19/10 ; 0 ; 0
"Richard" ;			03/04 ; 1 ; 0
"Rita" ;			22/05 ; 0 ; 1
"Robert" ;			30/04 ; 1 ; 0
"Roberte" ;			30/04 ; 0 ; 0
"Robin" ;			30/04 ; 0 ; 0
"Roch" ;			16/08 ; 0 ; 1
"Rodolphe" ;		21/06 ; 0 ; 0
"Rodrigue" ;		13/03 ; 1 ; 0
"Rogatien" ;		24/05 ; 0 ; 1
"Roger" ;			30/12 ; 1 ; 0
"Roland" ;			15/09 ; 1 ; 0
"Rolande" ;			13/05 ; 1 ; 0
"Romain" ;			28/02 ; 1 ; 0
"Roman" ;			xx/xx ; 0 ; 0 ; 28/02 ?
"Romaric" ;			10/12 ; 1 ; 0
"Romuald" ;			19/06 ; 1 ; 0
"Roméo" ;			25/02 ; 1 ; 0
"Ronald" ;			17/09 ; 0 ; 1
"Ronan" ;			01/06 ; 0 ; 1
"Rosa" ;			23/08 ; 0 ; 0
"Rosalie" ;			04/09 ; 1 ; 0
"Rosana" ;			xx/xx ; 0 ; 1 ; 23/08 ?
"Rosanna" ;			23/08 ; 0 ; 1
"Rose" ;			23/08 ; 0 ; 0
"Roselin" ;			xx/xx ; 0 ; 1
"Roseline" ;		17/01 ; 1 ; 0
"Roselyne" ;		17/01 ; 0 ; 0
"Rosemonde" ;		xx/xx ; 0 ; 1 ; 30/04 ?
"Rosette" ;			23/08 ; 0 ; 0
"Rosine" ;			11/03 ; 1 ; 0
"Rosita" ;			23/08 ; 0 ; 1
"Rosy" ;			23/08 ; 0 ; 1
"Roxanne" ;			xx/xx ; 0 ; 0
"Rozenn" ;			23/08 ; 0 ; 1
"Rudy" ;			21/06 ; 0 ; 0
"Ruffin" ;			xx/xx ; 0 ; 1 ; 14/06 ?
"Ryan" ;			08/03 ; 0 ; 0
"Sabine" ;			29/08 ; 1 ; 0
"Sabrina" ;			29/08 ; 0 ; 0
"Sacha" ;			24/04 ; 0 ; 0 ; ou 22/04 ou 30/08 ?
"Salomon" ;			25/06 ; 0 ; 0
"Salomé" ;			22/10 ; 0 ; 0
"Salvator" ;		18/03 ; 0 ; 1
"Salvatore" ;		xx/xx ; 0 ; 0 ; 18/03 ?
"Samson" ;			28/07 ; 1 ; 0
"Sami" ;			20/08 ; 0 ; 1
"Samuel" ;			20/08 ; 0 ; 0
"Samy" ;			20/08 ; 0 ; 0
"Sandie" ;			02/04 ; 0 ; 0
"Sandra" ;			xx/xx ; 0 ; 0 ; 20/03 ou 02/04 ?
"Sandrine" ;		02/04 ; 1 ; 0
"Sandy" ;			02/04 ; 0 ; 0
"Santiago" ;		25/07 ; 0 ; 1
"Sara" ;			09/10 ; 0 ; 0
"Sarah" ;			09/10 ; 0 ; 0
"Saturnin" ;		29/11 ; 1 ; 0
"Sébastien" ;		20/01 ; 1 ; 0
"Ségolène" ;		24/07 ; 0 ; 0
"Selma" ;			21/04 ; 0 ; 1
"Séraphin" ;		12/10 ; 0 ; 1
"Serge" ;			07/10 ; 1 ; 0
"Servan" ;			01/07 ; 0 ; 1
"Servane" ;			01/07 ; 0 ; 1
"Servanne" ;		01/07 ; 0 ; 1
"Séverin" ;			27/11 ; 1 ; 0
"Séverine" ;		27/11 ; 0 ; 0
"Sheila" ;			22/11 ; 0 ; 1
"Sibylle" ;			09/10 ; 0 ; 1
"Sidoine" ;			14/11 ; 1 ; 0
"Sidonie" ;			14/11 ; 0 ; 1
"Siegfrid" ;		22/08 ; 0 ; 1
"Siegfried" ;		22/08 ; 0 ; 1
"Sigfrid" ;			22/08 ; 0 ; 1
"Sigismond" ;		xx/xx ; 0 ; 1
"Sigolene" ;		xx/xx ; 0 ; 1
"Silvère" ;			20/06 ; 1 ; 0
"Siméon" ;			xx/xx ; 0 ; 0 ; 18/02 ?
"Simon" ;			28/10 ; 0 ; 0
"Simone" ;			28/10 ; 0 ; 0
"Sixtine" ;			xx/xx ; 0 ; 0
"Sofia" ;			25/05 ; 0 ; 0
"Soizic" ;			xx/xx ; 0 ; 1 ; 24/01
"Solal" ;			xx/xx ; 0 ; 0
"Solange" ;			10/05 ; 1 ; 0
"Soledad" ;			11/10 ; 0 ; 0
"Solène" ;			17/10 ; 0 ; 0
"Solenne" ;			17/10 ; 0 ; 0
"Soline" ;			17/10 ; 0 ; 1
"Sonia" ;			25/05 ; 0 ; 0
"Sophie" ;			25/05 ; 1 ; 0
"Sophien" ;			xx/xx ; 0 ; 1
"Stanislas" ;		11/04 ; 1 ; 0
"Stéhane" ;			26/12 ; 0 ; 1
"Stella" ;			11/05 ; 0 ; 0
"Stéphane" ;		26/12 ; 0 ; 0
"Stéphanie" ;		26/12 ; 0 ; 0
"Steve" ;			26/12 ; 0 ; 0
"Suzanne" ;			11/08 ; 0 ; 0
"Suzel" ;			11/08 ; 0 ; 1
"Suzette" ;			11/08 ; 0 ; 1
"Suzon" ;			11/08 ; 0 ; 1
"Suzy" ;			11/08 ; 0 ; 1
"Svetlana" ;		xx/xx ; 0 ; 1 ; 20/03 ?
"Sybil" ;			xx/xx ; 0 ; 1 ; 09/11 ?
"Sylvain" ;			04/05 ; 1 ; 0
"Sylvaine" ;		04/05 ; 0 ; 0
"Sylvestre" ;		31/12 ; 1 ; 0
"Sylvette" ;		05/11 ; 0 ; 1
"Sylvia" ;			05/11 ; 0 ; 1
"Sylviane" ;		05/11 ; 0 ; 0
"Sylvianne" ;		05/11 ; 0 ; 1
"Sylvie" ;			05/11 ; 1 ; 0
"Symphorien" ;		22/08 ; 0 ; 1
"Syrine" ;			xx/xx ; 0 ; 0
"Tabatha" ;			xx/xx ; 0 ; 1
"Tamara" ;			01/05 ; 0 ; 0
"Tancrède" ;		xx/xx ; 0 ; 1
"Tanguy" ;			19/11 ; 1 ; 0
"Tania" ;			12/01 ; 0 ; 0
"Tara" ;			xx/xx ; 0 ; 0
"Tatiana" ;			12/01 ; 1 ; 0
"Teddy" ;			09/11 ; 0 ; 0
"Térence" ;			xx/xx ; 0 ; 1
"Teresa" ;			15/10 ; 0 ; 1
"Tessa" ;			17/12 ; 0 ; 0
"Thaddee" ;			28/10 ; 0 ; 1
"Thaïs" ;			08/10 ; 0 ; 0
"Thècle" ;			24/09 ; 1 ; 0
"Théo" ;			09/11 ; 0 ; 0
"Théodore" ;		09/11 ; 1 ; 0
"Théodora" ;		xx/xx ; 0 ; 1
"Theophane" ;		02/02 ; 0 ; 1
"Théophile" ;		20/12 ; 1 ; 0
"Theotime" ;		xx/xx ; 0 ; 1
"Thérèse" ;			15/10 ; 0 ; 0
"Thibaud" ;			08/07 ; 0 ; 0
"Thibault" ;		08/07 ; 1 ; 0
"Thibaut" ;			08/07 ; 0 ; 0
"Thibert" ;			xx/xx ; 0 ; 1
"Thiébaud" ;		08/07 ; 0 ; 1
"Thierry" ;			01/07 ; 1 ; 0
"Thomas" ;			03/07 ; 1 ; 0
"Timothée" ;		26/01 ; 0 ; 0
"Tino" ;			21/05 ; 0 ; 0
"Tiphaine" ;		06/01 ; 0 ; 0
"Titien" ;			xx/xx ; 0 ; 1
"Titouan" ;			13/06 ; 0 ; 0
"Tristan" ;			12/11 ; 0 ; 0
"Tudal" ;			xx/xx ; 0 ; 1 ; 01/12 ?
"Tudi" ;			xx/xx ; 0 ; 1 ; 09/05 ?
"Ugo" ;				01/04 ; 0 ; 0
"Ulrich" ;			10/07 ; 1 ; 0
"Ulysse" ;			xx/xx ; 0 ; 0
"Urbain" ;			19/12 ; 1 ; 0
"Ursula" ;			21/10 ; 0 ; 1
"Ursule" ;			21/10 ; 0 ; 0
"Valentin" ;		14/02 ; 1 ; 0
"Valentine" ;		25/07 ; 0 ; 0
"Valère" ;			14/06 ; 0 ; 1
"Valérie" ;			28/04 ; 0 ; 0
"Valéry" ;			01/04 ; 0 ; 1
"Vanessa" ;			04/02 ; 0 ; 0
"Vanina" ;			04/02 ; 0 ; 1
"Venceslas" ;		28/09 ; 1 ; 0
"Veni" ;			03/01 ; 0 ; 1
"Véra" ;			xx/xx ; 0 ; 1 ; 18/09 ?
"Vérane" ;			11/11 ; 0 ; 1
"Véronique" ;		04/02 ; 1 ; 0
"Vianney" ;			04/08 ; 0 ; 1
"Vickie" ;			xx/xx ; 0 ; 1
"Victoire" ;		15/11 ; 0 ; 0
"Victor" ;			21/07 ; 1 ; 0
"Victorine" ;		xx/xx ; 0 ; 0
"Victoria" ;		15/11 ; 0 ; 0
"Victorien" ;		23/03 ; 1 ; 0
"Vincent" ;			22/01 ; 1 ; 0
"Vinciane" ;		xx/xx ; 0 ; 1 ; 11/09
"Violaine" ;		05/10 ; 0 ; 1
"Violette" ;		05/10 ; 0 ; 0
"Viridiana" ;		01/02 ; 0 ; 1
"Virgile" ;			10/10 ; 0 ; 0
"Virginie" ;		07/01 ; 0 ; 0
"Vital" ;			04/11 ; 0 ; 1
"Viviane" ;			02/12 ; 1 ; 0
"Vivien" ;			10/03 ; 1 ; 0
"Vladimir" ;		15/07 ; 0 ; 1
"Walter" ;			09/04 ; 0 ; 1
"Weena" ;			xx/xx ; 0 ; 1
"Wendy" ;			xx/xx ; 0 ; 0
"Werner" ;			19/04 ; 0 ; 1
"Wesley" ;			xx/xx ; 0 ; 0
"Wilfried" ;		12/10 ; 1 ; 0
"Wilfrid" ;			xx/xx ; 0 ; 0
"William" ;			10/01 ; 0 ; 0
"Willy" ;			10/01 ; 0 ; 0
"Winnoc" ;			06/11 ; 0 ; 1
"Wladimir" ;		15/07 ; 0 ; 1
"Wolfgang" ;		31/10 ; 0 ; 1
"Wulfran" ;			20/03 ; 0 ; 1
"Xavier" ;			03/12 ; 0 ; 0
"Xavière" ;			22/12 ; 0 ; 0
"Yann" ;			27/12 ; 0 ; 0
"Yannick" ;			27/12 ; 0 ; 0
"Yannis" ;			27/12 ; 0 ; 0
"Yasmine" ;			05/10 ; 0 ; 0
"Yoann" ;			27/12 ; 0 ; 0
"Yohan" ;			27/12 ; 0 ; 0
"Yohanân" ;			27/12 ; 0 ; 1
"Yohann" ;			27/12 ; 0 ; 0
"Yolaine" ;			xx/xx ; 0 ; 1
"Yolande" ;			xx/xx ; 0 ; 0 ; 11/06 ou 11/07 ?
"Youri" ;			23/04 ; 0 ; 1
"Youssef" ;			xx/xx ; 0 ; 0
"Ysaline" ;			xx/xx ; 0 ; 1
"Yseult" ;			xx/xx ; 0 ; 1
"Yse" ;				xx/xx ; 0 ; 1
"Ysé" ;				xx/xx ; 0 ; 1
"Yvan" ;			27/12 ; 0 ; 0
"Yves" ;			19/05 ; 1 ; 0
"Yvon" ;			19/05 ; 0 ; 0
"Yvette" ;			13/01 ; 1 ; 0
"Yvonne" ;			19/05 ; 0 ; 0
"Zacharie" ;		05/11 ; 0 ; 0
"Zélie" ;			17/10 ; 0 ; 1
"Zéphir" ;			xx/xx ; 0 ; 1
"Zéphirin" ;		20/12 ; 0 ; 1
"Zian" ;			27/12 ; 0 ; 1
"Zita" ;			27/04 ; 1 ; 0
"Zoé" ;				02/05 ; 0 ; 0
